abstention_correct,answer_correct,answer_line_valid,answerable,context_length_label,domain,error_type,evidence_correct,execution_order_index,generated_tokens_count,generated_tokens_per_second,generation_latency_seconds,gold_answer,gold_answer_normalized,gold_evidence_display_ids,gold_evidence_ids,grading_rule_used,hallucination,input_tokens,instance_id,matched_context_record,matched_context_value,matched_distractor_type,needs_semantic_review,normalized_gold_answer,normalized_model_answer,parse_failure_reason,parsed_answer,parsed_selected_evidence,peak_allocated_vram_bytes,peak_reserved_vram_bytes,question,question_family_id,question_type,raw_output_text,review_reason,manual_adjudication,original_answer_correct,original_hallucination,original_error_type,final_answer_correct,final_hallucination,final_error_type,adjudication_method,adjudication_reason
False,False,True,False,16K,FDA,FAILED_TO_ABSTAIN,,430,6,5.0916604927293925,1.1783975008875132,,INSUFFICIENT_EVIDENCE,[],[],unanswerable_instance_factual_answer,True,16407,FDA_0024_16K,"{'canonical_record_id': 'FDA-NDA020603-001-product-route-31b8a8bb', 'display_id': 'RA970A03570', 'distractor_type': 'OTHER_SAME_DOMAIN', 'is_gold_or_equivalent': False, 'record_value': 'ORAL'}",ORAL,OTHER_SAME_DOMAIN,False,INSUFFICIENT_EVIDENCE,oral,,ORAL,,9534814720,24538775552,"Using only the Drugs@FDA records supplied in the context, what is the route of administration for product number 004 under FDA application ANDA214494 (brand name ""SITAGLIPTIN AND METFORMIN HYDROCHLORIDE"")?",FDA_0024,UNANSWERABLE,ANSWER: ORAL,,False,False,True,FAILED_TO_ABSTAIN,False,True,FAILED_TO_ABSTAIN,,
False,False,True,False,64K,FRED,FAILED_TO_ABSTAIN,,431,8,1.028892635795446,7.7753496542572975,,INSUFFICIENT_EVIDENCE,[],[],unanswerable_instance_factual_answer,True,64919,FRED_0025_64K,"{'canonical_record_id': 'FRED-TXUR-2024-10-01-latest-1103b47b', 'display_id': 'R06CA98B68B', 'distractor_type': 'OTHER_SAME_DOMAIN', 'is_gold_or_equivalent': False, 'record_value': '4.2'}",4.2,OTHER_SAME_DOMAIN,False,INSUFFICIENT_EVIDENCE,4.2,,4.2,,18701642240,24538775552,"Using only the FRED records supplied in the context, what value does FRED report for FRED series FLUR (""Unemployment Rate""), measured in Percent, seasonally adjusted, monthly frequency, for the observation dated 2025-10-01?",FRED_0025,UNANSWERABLE,ANSWER: 4.2,,False,False,True,FAILED_TO_ABSTAIN,False,True,FAILED_TO_ABSTAIN,,
True,False,True,True,32K,SEC,UNSUPPORTED_VALUE,,432,8,2.8179097492052874,2.8389837546274066,20.68%,20.68,"['R16E78A33FF', 'R6CAD9B6C1D']","['SEC-0000021344-OperatingIncomeLoss-USD-CY2016-0000021344-19-000039-4f858bb1', 'SEC-0000021344-Revenues-USD-CY2016-0000021344-19-000039-dcf26950']",answer_not_matched_to_context_value,True,32707,SEC_0012_32K,,,,False,20.68,12.4,,12.40,,12618361344,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, calculate COCA COLA CO's (CIK 0000021344) operating margin for the annual XBRL frame CY2016. Divide us-gaap:OperatingIncomeLoss by Revenues for that same company and frame, both in USD, multiply by 100, and round to two decimal places.",SEC_0012,RETRIEVAL_CALCULATION,ANSWER: 12.40,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,16K,FDA,WRONG_ENTITY,,433,7,5.863401777377573,1.1938462117686868,40MG,40MG,['R879DA27DB9'],['FDA-ANDA091352-003-strength-OMEPRAZOLE-0-2a6b2002'],answer_matches_context_distractor_value,False,16438,FDA_0006_16K,"{'canonical_record_id': 'FDA-ANDA091352-002-strength-OMEPRAZOLE-0-6672ca58', 'display_id': 'RAF8AF5276C', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': '20MG'}",20MG,WRONG_ENTITY,False,40mg,20mg,,20MG,,9540670976,24538775552,"Using only the Drugs@FDA records supplied in the context, what is the listed strength of OMEPRAZOLE in product number 003 under FDA application ANDA091352 (dosage form CAPSULE, DELAYED REL PELLETS, route ORAL)? Report the strength string exactly as recorded.",FDA_0006,ENTITY_UNIT_BINDING,ANSWER: 20MG,,False,False,False,WRONG_ENTITY,False,False,WRONG_ENTITY,,
True,False,True,True,64K,CLINICAL_TRIALS,WRONG_ENTITY,,434,9,1.1437009760005583,7.869189752265811,ACTIVE_COMPARATOR,ACTIVE_COMPARATOR,['RB0734CF34D'],['CT-NCT01340300-arm-type-Control-3-fc797906'],answer_matches_context_distractor_value,False,65236,CT_0006_64K,"{'canonical_record_id': 'CT-NCT03360045-arm-type-Placebo-group-1-86441658', 'display_id': 'RA7690F0269', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': 'PLACEBO_COMPARATOR'}",PLACEBO_COMPARATOR,WRONG_ENTITY,False,active_comparator,placebo_comparator,,PLACEBO_COMPARATOR,,18769472000,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the arm-group TYPE of the arm labelled ""Control"" in trial NCT01340300 (""Exercise and Metformin in Colorectal and Breast Cancer Survivors"")? Answer with the ClinicalTrials.gov arm type value (for example EXPERIMENTAL, ACTIVE_COMPARATOR, PLACEBO_COMPARATOR, SHAM_COMPARATOR, NO_INTERVENTION or OTHER).",CT_0006,ENTITY_UNIT_BINDING,ANSWER: PLACEBO_COMPARATOR,,False,False,False,WRONG_ENTITY,False,False,WRONG_ENTITY,,
True,False,True,True,64K,FDA,UNSUPPORTED_VALUE,,435,6,0.7736889416477016,7.755054618231952,4.0000,4.0,"['R11114F96D0', 'R0A3D977AD9']","['FDA-NDA205003-003-strength-PERINDOPRIL-ARGININE-1-c5a3b50b', 'FDA-NDA205003-001-strength-PERINDOPRIL-ARGININE-1-5d26e2a3']",answer_not_matched_to_context_value,True,65115,FDA_0014_64K,,,,False,4.0,14.0,,14,,18738678272,24538775552,"Using only the Drugs@FDA records supplied in the context, divide the PERINDOPRIL ARGININE strength of product 003 under application NDA205003 by the PERINDOPRIL ARGININE strength of product 001 under application NDA205003. Both strengths are expressed in MG; report the dimensionless ratio rounded to four decimal places.",FDA_0014,RETRIEVAL_CALCULATION,ANSWER: 14,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,True,True,True,32K,FRED,CORRECT,,436,8,2.8473590903161656,2.8096210369840264,3.700,3.7,['R75234B9BCB'],['FRED-UNRATE-2023-05-01-2023-09-28-d4e57b23'],answer_only_exact_match,False,32572,FRED_0019_32K,"{'canonical_record_id': 'FRED-FLUR-2000-02-01-latest-2087b653', 'display_id': 'R160F60886D', 'distractor_type': 'NEAR_MATCH_VALUE', 'is_gold_or_equivalent': False, 'record_value': '3.7'}",3.7,NEAR_MATCH_VALUE,False,3.7,3.7,,3.7,,12589351424,24538775552,"Using only the FRED/ALFRED records supplied in the context, what value did FRED series UNRATE (""Unemployment Rate""), measured in Percent, seasonally adjusted, monthly frequency show for the observation dated 2023-05-01 **as of the vintage date 2023-09-28**? Report the value from that vintage exactly.",FRED_0019,TEMPORAL_VERSION,ANSWER: 3.7,,False,True,False,CORRECT,True,False,CORRECT,,
False,False,True,False,32K,CLINICAL_TRIALS,FAILED_TO_ABSTAIN,,437,6,2.1556697507051155,2.7833577003329992,,INSUFFICIENT_EVIDENCE,[],[],unanswerable_instance_factual_answer,True,32685,CT_0025_32K,,,,False,INSUFFICIENT_EVIDENCE,18,,18,,12612744704,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the maximum eligible age for trial NCT02489357 (""Pembrolizumab and Cryosurgery in Treating Patients With Newly Diagnosed, Oligo-metastatic Prostate Cancer"")?",CT_0025,UNANSWERABLE,ANSWER: 18,,False,False,True,FAILED_TO_ABSTAIN,False,True,FAILED_TO_ABSTAIN,,
True,True,True,True,8K,CLINICAL_TRIALS,CORRECT,,438,6,10.609637533815647,0.5655235610902309,80,80.0,"['R584E60CDF3', 'RF6704DB3B7']","['CT-NCT03656445-enrollment-count-535dc578', 'CT-NCT03800927-enrollment-count-5f640681']",answer_only_exact_match,False,8296,CT_0010_8K,,,,False,80,80,,80,,8002159104,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, subtract the enrollment count of trial NCT03800927 from the enrollment count of trial NCT03656445. Report the difference as an integer number of participants.",CT_0010,RETRIEVAL_CALCULATION,ANSWER: 80,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,32K,FDA,UNSUPPORTED_VALUE,,439,11,3.8009484527364013,2.8940145168453455,1996-01-29,1996-01-29,['RD6A2176AFA'],['FDA-ANDA064139-submission-ORIG-1-b309bc43'],answer_not_matched_to_context_value,True,32613,FDA_0019_32K,,,,False,1996-01-29,2001-01-13,,2001-01-13,,12600638976,24538775552,"Using only the Drugs@FDA records supplied in the context, what is the submission status date of the ORIGINAL submission (submission type ORIG) for FDA application ANDA064139 (sponsor: CHARTWELL RX)? Answer in YYYY-MM-DD form.",FDA_0019,TEMPORAL_VERSION,ANSWER: 2001-01-13,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,64K,FRED,UNSUPPORTED_VALUE,,440,8,1.0263465003423184,7.794638552702963,0.21%,0.21,"['RA2C8DBEEC0', 'RE9533D1E1E']","['FRED-WGS10YR-2026-07-31-latest-b0603637', 'FRED-WGS10YR-2026-07-24-latest-4def8320']",answer_not_matched_to_context_value,True,64999,FRED_0010_64K,,,,False,0.21,0.05,,0.05,,18716758528,24538775552,"Using only the FRED records supplied in the context, calculate the percentage change in FRED series WGS10YR (""Market Yield on U.S. Treasury Securities at 10-Year Constant Maturity""), measured in Percent, not seasonally adjusted, weekly frequency between the observation dated 2026-07-24 and the observation dated 2026-07-31. Use both values from the most recent vintage, apply ((value_2026-07-31 - value_2026-07-24) / value_2026-07-24) * 100, and round to two decimal places.",FRED_0010,RETRIEVAL_CALCULATION,ANSWER: 0.05,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,4K,CLINICAL_TRIALS,UNSUPPORTED_VALUE,,441,6,20.98023314819427,0.285983475856483,715,715.0,"['R49BD6ECB64', 'R4B2CDBA6AD']","['CT-NCT03310021-study-start-date-79bbb709', 'CT-NCT03310021-study-primary-completion-a3ba8a2e']",answer_not_matched_to_context_value,True,4318,CT_0013_4K,,,,False,715,109,,109,,7252119040,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, calculate the number of calendar days between the study start date and the primary completion date of trial NCT03310021 (""A Healthy Volunteer Pharmacokinetics (PK)/Pharmacodynamics (PD), Safety and Tolerability Study of Andexanet in Healthy Japanese and Caucasian Subjects""). Report a whole number of days. Use the primary completion date, not the overall study completion date and not the last update posted date.",CT_0013,RETRIEVAL_CALCULATION,ANSWER: 109,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,16K,FDA,UNSUPPORTED_VALUE,,442,8,6.590756293708422,1.213821243494749,2.0000,2.0,"['R8D933477B5', 'R3C4F57847F']","['FDA-ANDA202933-002-strength-OLMESARTAN-MEDOXOMIL-1-ca1fbbd0', 'FDA-NDA200175-001-strength-OLMESARTAN-MEDOXOMIL-2-03a81d67']",answer_not_matched_to_context_value,True,16456,FDA_0017_16K,,,,False,2.0,0.4,,0.4,,9544073728,24538775552,"Using only the Drugs@FDA records supplied in the context, divide the OLMESARTAN MEDOXOMIL strength of product 002 under application ANDA202933 by the OLMESARTAN MEDOXOMIL strength of product 001 under application NDA200175. Both strengths are expressed in MG; report the dimensionless ratio rounded to four decimal places.",FDA_0017,RETRIEVAL_CALCULATION,ANSWER: 0.4,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,4K,SEC,UNSUPPORTED_VALUE,,443,8,25.626111582446544,0.3121815798804164,79.70%,79.7,"['R884C5EA5EC', 'R632A487479']","['SEC-0000078003-IncomeTaxExpenseBenefit-USD-CY2022-0000078003-25-000054-fa42f8ee', 'SEC-0000078003-IncomeTaxExpenseBenefit-USD-CY2021-0000078003-24-000039-1c983e4e']",answer_not_matched_to_context_value,True,4225,SEC_0013_4K,,,,False,79.7,0.0,,0.00,,7234737152,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, calculate the year-over-year percentage change in PFIZER INC's (CIK 0000078003) reported us-gaap:IncomeTaxExpenseBenefit from annual XBRL frame CY2021 to annual XBRL frame CY2022, both in USD. Use ((current - previous) / previous) * 100 and round to two decimal places.",SEC_0013,RETRIEVAL_CALCULATION,ANSWER: 0.00,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,64K,SEC,UNSUPPORTED_VALUE,,444,8,1.0211925787664027,7.833977808244526,4.22%,4.22,"['R2940A33ABA', 'R21393EE9E8']","['SEC-0000200406-GrossProfit-USD-CY2025-0000200406-26-000016-de0a564d', 'SEC-0000200406-GrossProfit-USD-CY2024-0000200406-26-000016-ead9cf93']",answer_not_matched_to_context_value,True,65236,SEC_0015_64K,,,,False,4.22,0.0,,0.00,,18769472000,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, calculate the year-over-year percentage change in Johnson & Johnson's (CIK 0000200406) reported us-gaap:GrossProfit from annual XBRL frame CY2024 to annual XBRL frame CY2025, both in USD. Use ((current - previous) / previous) * 100 and round to two decimal places.",SEC_0015,RETRIEVAL_CALCULATION,ANSWER: 0.00,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,4K,CLINICAL_TRIALS,UNSUPPORTED_VALUE,,445,6,20.96572118999886,0.28618142660707235,"1,230",1230.0,"['RB5E1094FBC', 'RDB56C600D1']","['CT-NCT03197467-study-start-date-bf3bf559', 'CT-NCT03197467-study-primary-completion-0a5f27bb']",answer_not_matched_to_context_value,True,4261,CT_0014_4K,,,,False,1230,146,,146,,7241464832,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, calculate the number of calendar days between the study start date and the primary completion date of trial NCT03197467 (""Neoadjuvant Anti PD-1 Immunotherapy in Resectable Non-small Cell Lung Cancer""). Report a whole number of days. Use the primary completion date, not the overall study completion date and not the last update posted date.",CT_0014,RETRIEVAL_CALCULATION,ANSWER: 146,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,64K,FDA,UNSUPPORTED_VALUE,,446,8,1.02309737409894,7.819392564706504,2.0000,2.0,"['R3837A73ED0', 'R8F8AB01000']","['FDA-ANDA090011-003-strength-VALSARTAN-1-2a67a45a', 'FDA-NDA022314-004-strength-VALSARTAN-2-4a7b569a']",answer_not_matched_to_context_value,True,65126,FDA_0015_64K,,,,False,2.0,,,160/160,,18740755968,24538775552,"Using only the Drugs@FDA records supplied in the context, divide the VALSARTAN strength of product 003 under application ANDA090011 by the VALSARTAN strength of product 004 under application NDA022314. Both strengths are expressed in MG; report the dimensionless ratio rounded to four decimal places.",FDA_0015,RETRIEVAL_CALCULATION,ANSWER: 160/160,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,True,True,False,8K,SEC,CORRECT,,447,10,16.14345192488364,0.6194462031126022,,INSUFFICIENT_EVIDENCE,[],[],answer_only_exact_match,False,8291,SEC_0022_8K,,,,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,8001214976,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did WALMART INC. (CIK 0000104169) report for the us-gaap concept ""AccountsReceivableNetCurrent"" (Accounts Receivable, after Allowance for Credit Loss, Current) for the annual XBRL frame CY2023?",SEC_0022,UNANSWERABLE,ANSWER: INSUFFICIENT_EVIDENCE,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,8K,FDA,CORRECT,,448,7,12.010132418476598,0.5828412007540464,CAPSULE,CAPSULE,['RFF4E86C28A'],['FDA-ANDA219714-002-product-dosage-form-a7b896bc'],answer_only_exact_match,False,8319,FDA_0005_8K,"{'canonical_record_id': 'FDA-ANDA062854-001-product-dosage-form-4d7b4296', 'display_id': 'RDB68DFBDFB', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': 'CAPSULE'}",CAPSULE,WRONG_ENTITY,False,capsule,capsule,,CAPSULE,,8006504960,24538775552,"Using only the Drugs@FDA records supplied in the context, what DOSAGE FORM is listed for product number 002 under FDA application ANDA219714 (brand name ""SERTRALINE HYDROCHLORIDE"", active ingredient SERTRALINE HYDROCHLORIDE)? Answer with the dosage form exactly as recorded.",FDA_0005,DIRECT_RETRIEVAL,ANSWER: CAPSULE,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,16K,FRED,WRONG_VERSION,,449,9,7.605716616855438,1.1833204487338662,"21,967.045",21967.045,['R3FC177AE13'],['FRED-GDPC1-2022-04-01-latest-40d67590'],answer_matches_context_distractor_value,False,16374,FRED_0009_16K,"{'canonical_record_id': 'FRED-GDPC1-2022-04-01-2025-03-27-756f9352', 'display_id': 'RC2BE677C12', 'distractor_type': 'WRONG_VERSION', 'is_gold_or_equivalent': False, 'record_value': '21919.222'}",21919.222,WRONG_VERSION,False,21967.045,21919.222,,21919.222,,9529729536,24538775552,"Using only the FRED records supplied in the context, report the value of FRED series GDPC1 (""Gross Domestic Product""), measured in Billions of Chained 2017 Dollars, seasonally adjusted annual rate, quarterly frequency for United States on the observation dated 2022-04-01. Report the value for series GDPC1 exactly.",FRED_0009,ENTITY_UNIT_BINDING,ANSWER: 21919.222,,False,False,False,WRONG_VERSION,False,False,WRONG_VERSION,,
True,True,True,False,32K,FRED,CORRECT,,450,10,3.496555085312054,2.859957803040743,,INSUFFICIENT_EVIDENCE,[],[],answer_only_exact_match,False,32544,FRED_0025_32K,,,,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,12584061440,24538775552,"Using only the FRED records supplied in the context, what value does FRED report for FRED series FLUR (""Unemployment Rate""), measured in Percent, seasonally adjusted, monthly frequency, for the observation dated 2025-10-01?",FRED_0025,UNANSWERABLE,ANSWER: INSUFFICIENT_EVIDENCE,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,8K,FDA,CORRECT,,451,11,17.287966956300078,0.6362807163968682,1996-01-29,1996-01-29,['RD6A2176AFA'],['FDA-ANDA064139-submission-ORIG-1-b309bc43'],answer_only_exact_match,False,8256,FDA_0019_8K,"{'canonical_record_id': 'FDA-ANDA064139-submission-ORIG-1-b309bc43', 'display_id': 'RD6A2176AFA', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '1996-01-29'}",1996-01-29,,False,1996-01-29,1996-01-29,,1996-01-29,,7994599936,24538775552,"Using only the Drugs@FDA records supplied in the context, what is the submission status date of the ORIGINAL submission (submission type ORIG) for FDA application ANDA064139 (sponsor: CHARTWELL RX)? Answer in YYYY-MM-DD form.",FDA_0019,TEMPORAL_VERSION,ANSWER: 1996-01-29,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,4K,FDA,CORRECT,,452,6,20.88925021757572,0.28722907416522503,2,2.0,"['RE31B0B0542', 'R747FC5A273']","['FDA-ANDA062098-001-product-dosage-form-cdb5f275', 'FDA-ANDA062098-002-product-dosage-form-cd94a34d']",answer_only_exact_match,False,4258,FDA_0011_4K,,,,False,2,2,,2,,7240904192,24538775552,"Using only the Drugs@FDA records supplied in the context, how many distinct product entries are listed under FDA application ANDA062098 (sponsor: APOTHECON)? Count the products belonging to that application number only, and answer with an integer.",FDA_0011,RETRIEVAL_CALCULATION,ANSWER: 2,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,8K,SEC,CORRECT,,453,11,17.296954419578274,0.6359501061961055,"81,770,000,000",81770000000.0,['R1ECF323D42'],['SEC-0000104169-CostOfRevenue-USD-CY2011Q2-0000104169-13-000011-eef68e4b'],answer_only_exact_match,False,8370,SEC_0018_8K,"{'canonical_record_id': 'SEC-0000104169-CostOfRevenue-USD-CY2011Q2-0000104169-13-000011-eef68e4b', 'display_id': 'R1ECF323D42', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '81770000000.0'}",81770000000.0,,False,81770000000.0,81770000000.0,,81770000000.0,,8016141824,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what did WALMART INC. (CIK 0000104169) report for us-gaap:CostOfRevenue for the single quarterly XBRL frame CY2011Q2, in USD? Report the quarterly figure exactly.",SEC_0018,TEMPORAL_VERSION,ANSWER: 81770000000.0,,False,True,False,CORRECT,True,False,CORRECT,,
