instance_id,question_family_id,domain,question_type,context_length_label,context_tokens_actual,rendered_input_tokens_actual,prompt_overhead_tokens,generation_tokens_reserved,model_context_limit,remaining_context_margin,near_model_maximum,prompt_version,prompt_hash
FRED_0047_16K,FRED_0047,FRED,RETRIEVAL_CALCULATION,16K,16137,16434,297,128,131072,65366,False,llama_chat_v4,5d2869822989e19b
FRED_0047_32K,FRED_0047,FRED,RETRIEVAL_CALCULATION,32K,32365,32662,297,128,131072,49138,False,llama_chat_v4,5d2869822989e19b
FRED_0047_64K,FRED_0047,FRED,RETRIEVAL_CALCULATION,64K,64702,64999,297,128,131072,16801,False,llama_chat_v4,5d2869822989e19b
FRED_0047_82K,FRED_0047,FRED,RETRIEVAL_CALCULATION,82K,81500,81797,297,128,131072,3,True,llama_chat_v4,5d2869822989e19b
FRED_0048_4K,FRED_0048,FRED,RETRIEVAL_CALCULATION,4K,3994,4294,300,128,131072,77506,False,llama_chat_v4,5d2869822989e19b
FRED_0048_8K,FRED_0048,FRED,RETRIEVAL_CALCULATION,8K,8081,8381,300,128,131072,73419,False,llama_chat_v4,5d2869822989e19b
FRED_0048_16K,FRED_0048,FRED,RETRIEVAL_CALCULATION,16K,16181,16481,300,128,131072,65319,False,llama_chat_v4,5d2869822989e19b
FRED_0048_32K,FRED_0048,FRED,RETRIEVAL_CALCULATION,32K,32324,32624,300,128,131072,49176,False,llama_chat_v4,5d2869822989e19b
FRED_0048_64K,FRED_0048,FRED,RETRIEVAL_CALCULATION,64K,64719,65019,300,128,131072,16781,False,llama_chat_v4,5d2869822989e19b
FRED_0048_82K,FRED_0048,FRED,RETRIEVAL_CALCULATION,82K,81424,81724,300,128,131072,76,True,llama_chat_v4,5d2869822989e19b
FRED_0049_4K,FRED_0049,FRED,RETRIEVAL_CALCULATION,4K,4001,4291,290,128,131072,77509,False,llama_chat_v4,5d2869822989e19b
FRED_0049_8K,FRED_0049,FRED,RETRIEVAL_CALCULATION,8K,8083,8373,290,128,131072,73427,False,llama_chat_v4,5d2869822989e19b
FRED_0049_16K,FRED_0049,FRED,RETRIEVAL_CALCULATION,16K,16166,16456,290,128,131072,65344,False,llama_chat_v4,5d2869822989e19b
FRED_0049_32K,FRED_0049,FRED,RETRIEVAL_CALCULATION,32K,32326,32616,290,128,131072,49184,False,llama_chat_v4,5d2869822989e19b
FRED_0049_64K,FRED_0049,FRED,RETRIEVAL_CALCULATION,64K,64648,64938,290,128,131072,16862,False,llama_chat_v4,5d2869822989e19b
FRED_0049_82K,FRED_0049,FRED,RETRIEVAL_CALCULATION,82K,81500,81790,290,128,131072,10,True,llama_chat_v4,5d2869822989e19b
FRED_0050_4K,FRED_0050,FRED,RETRIEVAL_CALCULATION,4K,4021,4307,286,128,131072,77493,False,llama_chat_v4,5d2869822989e19b
FRED_0050_8K,FRED_0050,FRED,RETRIEVAL_CALCULATION,8K,8084,8370,286,128,131072,73430,False,llama_chat_v4,5d2869822989e19b
FRED_0050_16K,FRED_0050,FRED,RETRIEVAL_CALCULATION,16K,16116,16402,286,128,131072,65398,False,llama_chat_v4,5d2869822989e19b
FRED_0050_32K,FRED_0050,FRED,RETRIEVAL_CALCULATION,32K,32333,32619,286,128,131072,49181,False,llama_chat_v4,5d2869822989e19b
FRED_0050_64K,FRED_0050,FRED,RETRIEVAL_CALCULATION,64K,64732,65018,286,128,131072,16782,False,llama_chat_v4,5d2869822989e19b
FRED_0050_82K,FRED_0050,FRED,RETRIEVAL_CALCULATION,82K,81469,81755,286,128,131072,45,True,llama_chat_v4,5d2869822989e19b
FRED_0051_4K,FRED_0051,FRED,RETRIEVAL_CALCULATION,4K,3998,4298,300,128,131072,77502,False,llama_chat_v4,5d2869822989e19b
FRED_0051_8K,FRED_0051,FRED,RETRIEVAL_CALCULATION,8K,8030,8330,300,128,131072,73470,False,llama_chat_v4,5d2869822989e19b
FRED_0051_16K,FRED_0051,FRED,RETRIEVAL_CALCULATION,16K,16134,16434,300,128,131072,65366,False,llama_chat_v4,5d2869822989e19b
FRED_0051_32K,FRED_0051,FRED,RETRIEVAL_CALCULATION,32K,32342,32642,300,128,131072,49158,False,llama_chat_v4,5d2869822989e19b
FRED_0051_64K,FRED_0051,FRED,RETRIEVAL_CALCULATION,64K,64718,65018,300,128,131072,16782,False,llama_chat_v4,5d2869822989e19b
FRED_0051_82K,FRED_0051,FRED,RETRIEVAL_CALCULATION,82K,81449,81749,300,128,131072,51,True,llama_chat_v4,5d2869822989e19b
FRED_0052_4K,FRED_0052,FRED,RETRIEVAL_CALCULATION,4K,4012,4302,290,128,131072,77498,False,llama_chat_v4,5d2869822989e19b
FRED_0052_8K,FRED_0052,FRED,RETRIEVAL_CALCULATION,8K,8081,8371,290,128,131072,73429,False,llama_chat_v4,5d2869822989e19b
FRED_0052_16K,FRED_0052,FRED,RETRIEVAL_CALCULATION,16K,16125,16415,290,128,131072,65385,False,llama_chat_v4,5d2869822989e19b
FRED_0052_32K,FRED_0052,FRED,RETRIEVAL_CALCULATION,32K,32290,32580,290,128,131072,49220,False,llama_chat_v4,5d2869822989e19b
FRED_0052_64K,FRED_0052,FRED,RETRIEVAL_CALCULATION,64K,64688,64978,290,128,131072,16822,False,llama_chat_v4,5d2869822989e19b
FRED_0052_82K,FRED_0052,FRED,RETRIEVAL_CALCULATION,82K,81486,81776,290,128,131072,24,True,llama_chat_v4,5d2869822989e19b
FRED_0053_4K,FRED_0053,FRED,RETRIEVAL_CALCULATION,4K,4025,4311,286,128,131072,77489,False,llama_chat_v4,5d2869822989e19b
FRED_0053_8K,FRED_0053,FRED,RETRIEVAL_CALCULATION,8K,8064,8350,286,128,131072,73450,False,llama_chat_v4,5d2869822989e19b
FRED_0053_16K,FRED_0053,FRED,RETRIEVAL_CALCULATION,16K,16176,16462,286,128,131072,65338,False,llama_chat_v4,5d2869822989e19b
FRED_0053_32K,FRED_0053,FRED,RETRIEVAL_CALCULATION,32K,32366,32652,286,128,131072,49148,False,llama_chat_v4,5d2869822989e19b
FRED_0053_64K,FRED_0053,FRED,RETRIEVAL_CALCULATION,64K,64720,65006,286,128,131072,16794,False,llama_chat_v4,5d2869822989e19b
FRED_0053_82K,FRED_0053,FRED,RETRIEVAL_CALCULATION,82K,81486,81772,286,128,131072,28,True,llama_chat_v4,5d2869822989e19b
FRED_0054_4K,FRED_0054,FRED,RETRIEVAL_CALCULATION,4K,3995,4293,298,128,131072,77507,False,llama_chat_v4,5d2869822989e19b
FRED_0054_8K,FRED_0054,FRED,RETRIEVAL_CALCULATION,8K,8030,8328,298,128,131072,73472,False,llama_chat_v4,5d2869822989e19b
FRED_0054_16K,FRED_0054,FRED,RETRIEVAL_CALCULATION,16K,16182,16480,298,128,131072,65320,False,llama_chat_v4,5d2869822989e19b
FRED_0054_32K,FRED_0054,FRED,RETRIEVAL_CALCULATION,32K,32369,32667,298,128,131072,49133,False,llama_chat_v4,5d2869822989e19b
FRED_0054_64K,FRED_0054,FRED,RETRIEVAL_CALCULATION,64K,64724,65022,298,128,131072,16778,False,llama_chat_v4,5d2869822989e19b
FRED_0054_82K,FRED_0054,FRED,RETRIEVAL_CALCULATION,82K,81490,81788,298,128,131072,12,True,llama_chat_v4,5d2869822989e19b
FRED_0055_4K,FRED_0055,FRED,RETRIEVAL_CALCULATION,4K,3984,4275,291,128,131072,77525,False,llama_chat_v4,5d2869822989e19b
FRED_0055_8K,FRED_0055,FRED,RETRIEVAL_CALCULATION,8K,8082,8373,291,128,131072,73427,False,llama_chat_v4,5d2869822989e19b
FRED_0055_16K,FRED_0055,FRED,RETRIEVAL_CALCULATION,16K,16185,16476,291,128,131072,65324,False,llama_chat_v4,5d2869822989e19b
FRED_0055_32K,FRED_0055,FRED,RETRIEVAL_CALCULATION,32K,32329,32620,291,128,131072,49180,False,llama_chat_v4,5d2869822989e19b
FRED_0055_64K,FRED_0055,FRED,RETRIEVAL_CALCULATION,64K,64682,64973,291,128,131072,16827,False,llama_chat_v4,5d2869822989e19b
FRED_0055_82K,FRED_0055,FRED,RETRIEVAL_CALCULATION,82K,81500,81791,291,128,131072,9,True,llama_chat_v4,5d2869822989e19b
FRED_0056_4K,FRED_0056,FRED,RETRIEVAL_CALCULATION,4K,4019,4319,300,128,131072,77481,False,llama_chat_v4,5d2869822989e19b
FRED_0056_8K,FRED_0056,FRED,RETRIEVAL_CALCULATION,8K,8047,8347,300,128,131072,73453,False,llama_chat_v4,5d2869822989e19b
FRED_0056_16K,FRED_0056,FRED,RETRIEVAL_CALCULATION,16K,16164,16464,300,128,131072,65336,False,llama_chat_v4,5d2869822989e19b
FRED_0056_32K,FRED_0056,FRED,RETRIEVAL_CALCULATION,32K,32358,32658,300,128,131072,49142,False,llama_chat_v4,5d2869822989e19b
FRED_0056_64K,FRED_0056,FRED,RETRIEVAL_CALCULATION,64K,64696,64996,300,128,131072,16804,False,llama_chat_v4,5d2869822989e19b
FRED_0056_82K,FRED_0056,FRED,RETRIEVAL_CALCULATION,82K,81489,81789,300,128,131072,11,True,llama_chat_v4,5d2869822989e19b
FRED_0057_4K,FRED_0057,FRED,RETRIEVAL_CALCULATION,4K,4031,4331,300,128,131072,77469,False,llama_chat_v4,5d2869822989e19b
FRED_0057_8K,FRED_0057,FRED,RETRIEVAL_CALCULATION,8K,8078,8378,300,128,131072,73422,False,llama_chat_v4,5d2869822989e19b
FRED_0057_16K,FRED_0057,FRED,RETRIEVAL_CALCULATION,16K,16184,16484,300,128,131072,65316,False,llama_chat_v4,5d2869822989e19b
FRED_0057_32K,FRED_0057,FRED,RETRIEVAL_CALCULATION,32K,32349,32649,300,128,131072,49151,False,llama_chat_v4,5d2869822989e19b
FRED_0057_64K,FRED_0057,FRED,RETRIEVAL_CALCULATION,64K,64669,64969,300,128,131072,16831,False,llama_chat_v4,5d2869822989e19b
FRED_0057_82K,FRED_0057,FRED,RETRIEVAL_CALCULATION,82K,81470,81770,300,128,131072,30,True,llama_chat_v4,5d2869822989e19b
FRED_0058_4K,FRED_0058,FRED,RETRIEVAL_CALCULATION,4K,3989,4282,293,128,131072,77518,False,llama_chat_v4,5d2869822989e19b
FRED_0058_8K,FRED_0058,FRED,RETRIEVAL_CALCULATION,8K,8083,8376,293,128,131072,73424,False,llama_chat_v4,5d2869822989e19b
FRED_0058_16K,FRED_0058,FRED,RETRIEVAL_CALCULATION,16K,16124,16417,293,128,131072,65383,False,llama_chat_v4,5d2869822989e19b
FRED_0058_32K,FRED_0058,FRED,RETRIEVAL_CALCULATION,32K,32360,32653,293,128,131072,49147,False,llama_chat_v4,5d2869822989e19b
FRED_0058_64K,FRED_0058,FRED,RETRIEVAL_CALCULATION,64K,64672,64965,293,128,131072,16835,False,llama_chat_v4,5d2869822989e19b
FRED_0058_82K,FRED_0058,FRED,RETRIEVAL_CALCULATION,82K,81469,81762,293,128,131072,38,True,llama_chat_v4,5d2869822989e19b
FRED_0059_4K,FRED_0059,FRED,RETRIEVAL_CALCULATION,4K,4038,4336,298,128,131072,77464,False,llama_chat_v4,5d2869822989e19b
FRED_0059_8K,FRED_0059,FRED,RETRIEVAL_CALCULATION,8K,8052,8350,298,128,131072,73450,False,llama_chat_v4,5d2869822989e19b
FRED_0059_16K,FRED_0059,FRED,RETRIEVAL_CALCULATION,16K,16131,16429,298,128,131072,65371,False,llama_chat_v4,5d2869822989e19b
FRED_0059_32K,FRED_0059,FRED,RETRIEVAL_CALCULATION,32K,32367,32665,298,128,131072,49135,False,llama_chat_v4,5d2869822989e19b
FRED_0059_64K,FRED_0059,FRED,RETRIEVAL_CALCULATION,64K,64735,65033,298,128,131072,16767,False,llama_chat_v4,5d2869822989e19b
FRED_0059_82K,FRED_0059,FRED,RETRIEVAL_CALCULATION,82K,81470,81768,298,128,131072,32,True,llama_chat_v4,5d2869822989e19b
FRED_0060_4K,FRED_0060,FRED,RETRIEVAL_CALCULATION,4K,4027,4327,300,128,131072,77473,False,llama_chat_v4,5d2869822989e19b
FRED_0060_8K,FRED_0060,FRED,RETRIEVAL_CALCULATION,8K,8066,8366,300,128,131072,73434,False,llama_chat_v4,5d2869822989e19b
FRED_0060_16K,FRED_0060,FRED,RETRIEVAL_CALCULATION,16K,16171,16471,300,128,131072,65329,False,llama_chat_v4,5d2869822989e19b
FRED_0060_32K,FRED_0060,FRED,RETRIEVAL_CALCULATION,32K,32309,32609,300,128,131072,49191,False,llama_chat_v4,5d2869822989e19b
FRED_0060_64K,FRED_0060,FRED,RETRIEVAL_CALCULATION,64K,64729,65029,300,128,131072,16771,False,llama_chat_v4,5d2869822989e19b
FRED_0060_82K,FRED_0060,FRED,RETRIEVAL_CALCULATION,82K,81413,81713,300,128,131072,87,True,llama_chat_v4,5d2869822989e19b
FRED_0061_4K,FRED_0061,FRED,RETRIEVAL_CALCULATION,4K,4046,4346,300,128,131072,77454,False,llama_chat_v4,5d2869822989e19b
FRED_0061_8K,FRED_0061,FRED,RETRIEVAL_CALCULATION,8K,8028,8328,300,128,131072,73472,False,llama_chat_v4,5d2869822989e19b
FRED_0061_16K,FRED_0061,FRED,RETRIEVAL_CALCULATION,16K,16183,16483,300,128,131072,65317,False,llama_chat_v4,5d2869822989e19b
FRED_0061_32K,FRED_0061,FRED,RETRIEVAL_CALCULATION,32K,32370,32670,300,128,131072,49130,False,llama_chat_v4,5d2869822989e19b
FRED_0061_64K,FRED_0061,FRED,RETRIEVAL_CALCULATION,64K,64733,65033,300,128,131072,16767,False,llama_chat_v4,5d2869822989e19b
FRED_0061_82K,FRED_0061,FRED,RETRIEVAL_CALCULATION,82K,81475,81775,300,128,131072,25,True,llama_chat_v4,5d2869822989e19b
FRED_0062_4K,FRED_0062,FRED,RETRIEVAL_CALCULATION,4K,3982,4282,300,128,131072,77518,False,llama_chat_v4,5d2869822989e19b
FRED_0062_8K,FRED_0062,FRED,RETRIEVAL_CALCULATION,8K,8094,8394,300,128,131072,73406,False,llama_chat_v4,5d2869822989e19b
FRED_0062_16K,FRED_0062,FRED,RETRIEVAL_CALCULATION,16K,16184,16484,300,128,131072,65316,False,llama_chat_v4,5d2869822989e19b
FRED_0062_32K,FRED_0062,FRED,RETRIEVAL_CALCULATION,32K,32332,32632,300,128,131072,49168,False,llama_chat_v4,5d2869822989e19b
FRED_0062_64K,FRED_0062,FRED,RETRIEVAL_CALCULATION,64K,64707,65007,300,128,131072,16793,False,llama_chat_v4,5d2869822989e19b
FRED_0062_82K,FRED_0062,FRED,RETRIEVAL_CALCULATION,82K,81487,81787,300,128,131072,13,True,llama_chat_v4,5d2869822989e19b
FRED_0063_4K,FRED_0063,FRED,RETRIEVAL_CALCULATION,4K,4018,4288,270,128,131072,77512,False,llama_chat_v4,5d2869822989e19b
FRED_0063_8K,FRED_0063,FRED,RETRIEVAL_CALCULATION,8K,8047,8317,270,128,131072,73483,False,llama_chat_v4,5d2869822989e19b
FRED_0063_16K,FRED_0063,FRED,RETRIEVAL_CALCULATION,16K,16144,16414,270,128,131072,65386,False,llama_chat_v4,5d2869822989e19b
FRED_0063_32K,FRED_0063,FRED,RETRIEVAL_CALCULATION,32K,32341,32611,270,128,131072,49189,False,llama_chat_v4,5d2869822989e19b
FRED_0063_64K,FRED_0063,FRED,RETRIEVAL_CALCULATION,64K,64739,65009,270,128,131072,16791,False,llama_chat_v4,5d2869822989e19b
FRED_0063_82K,FRED_0063,FRED,RETRIEVAL_CALCULATION,82K,81462,81732,270,128,131072,68,True,llama_chat_v4,5d2869822989e19b
FRED_0064_4K,FRED_0064,FRED,RETRIEVAL_CALCULATION,4K,3982,4256,274,128,131072,77544,False,llama_chat_v4,5d2869822989e19b
FRED_0064_8K,FRED_0064,FRED,RETRIEVAL_CALCULATION,8K,8024,8298,274,128,131072,73502,False,llama_chat_v4,5d2869822989e19b
FRED_0064_16K,FRED_0064,FRED,RETRIEVAL_CALCULATION,16K,16149,16423,274,128,131072,65377,False,llama_chat_v4,5d2869822989e19b
FRED_0064_32K,FRED_0064,FRED,RETRIEVAL_CALCULATION,32K,32300,32574,274,128,131072,49226,False,llama_chat_v4,5d2869822989e19b
FRED_0064_64K,FRED_0064,FRED,RETRIEVAL_CALCULATION,64K,64686,64960,274,128,131072,16840,False,llama_chat_v4,5d2869822989e19b
FRED_0064_82K,FRED_0064,FRED,RETRIEVAL_CALCULATION,82K,81461,81735,274,128,131072,65,True,llama_chat_v4,5d2869822989e19b
FRED_0065_4K,FRED_0065,FRED,RETRIEVAL_CALCULATION,4K,3992,4279,287,128,131072,77521,False,llama_chat_v4,5d2869822989e19b
FRED_0065_8K,FRED_0065,FRED,RETRIEVAL_CALCULATION,8K,8043,8330,287,128,131072,73470,False,llama_chat_v4,5d2869822989e19b
FRED_0065_16K,FRED_0065,FRED,RETRIEVAL_CALCULATION,16K,16148,16435,287,128,131072,65365,False,llama_chat_v4,5d2869822989e19b
FRED_0065_32K,FRED_0065,FRED,RETRIEVAL_CALCULATION,32K,32370,32657,287,128,131072,49143,False,llama_chat_v4,5d2869822989e19b
FRED_0065_64K,FRED_0065,FRED,RETRIEVAL_CALCULATION,64K,64694,64981,287,128,131072,16819,False,llama_chat_v4,5d2869822989e19b
FRED_0065_82K,FRED_0065,FRED,RETRIEVAL_CALCULATION,82K,81500,81787,287,128,131072,13,True,llama_chat_v4,5d2869822989e19b
FRED_0066_4K,FRED_0066,FRED,RETRIEVAL_CALCULATION,4K,4046,4316,270,128,131072,77484,False,llama_chat_v4,5d2869822989e19b
FRED_0066_8K,FRED_0066,FRED,RETRIEVAL_CALCULATION,8K,8084,8354,270,128,131072,73446,False,llama_chat_v4,5d2869822989e19b
FRED_0066_16K,FRED_0066,FRED,RETRIEVAL_CALCULATION,16K,16133,16403,270,128,131072,65397,False,llama_chat_v4,5d2869822989e19b
FRED_0066_32K,FRED_0066,FRED,RETRIEVAL_CALCULATION,32K,32308,32578,270,128,131072,49222,False,llama_chat_v4,5d2869822989e19b
FRED_0066_64K,FRED_0066,FRED,RETRIEVAL_CALCULATION,64K,64744,65014,270,128,131072,16786,False,llama_chat_v4,5d2869822989e19b
FRED_0066_82K,FRED_0066,FRED,RETRIEVAL_CALCULATION,82K,81516,81786,270,128,131072,14,True,llama_chat_v4,5d2869822989e19b
FRED_0067_4K,FRED_0067,FRED,RETRIEVAL_CALCULATION,4K,4024,4312,288,128,131072,77488,False,llama_chat_v4,5d2869822989e19b
FRED_0067_8K,FRED_0067,FRED,RETRIEVAL_CALCULATION,8K,8031,8319,288,128,131072,73481,False,llama_chat_v4,5d2869822989e19b
FRED_0067_16K,FRED_0067,FRED,RETRIEVAL_CALCULATION,16K,16120,16408,288,128,131072,65392,False,llama_chat_v4,5d2869822989e19b
FRED_0067_32K,FRED_0067,FRED,RETRIEVAL_CALCULATION,32K,32302,32590,288,128,131072,49210,False,llama_chat_v4,5d2869822989e19b
FRED_0067_64K,FRED_0067,FRED,RETRIEVAL_CALCULATION,64K,64724,65012,288,128,131072,16788,False,llama_chat_v4,5d2869822989e19b
FRED_0067_82K,FRED_0067,FRED,RETRIEVAL_CALCULATION,82K,81451,81739,288,128,131072,61,True,llama_chat_v4,5d2869822989e19b
FRED_0068_4K,FRED_0068,FRED,RETRIEVAL_CALCULATION,4K,4008,4282,274,128,131072,77518,False,llama_chat_v4,5d2869822989e19b
FRED_0068_8K,FRED_0068,FRED,RETRIEVAL_CALCULATION,8K,8033,8307,274,128,131072,73493,False,llama_chat_v4,5d2869822989e19b
FRED_0068_16K,FRED_0068,FRED,RETRIEVAL_CALCULATION,16K,16137,16411,274,128,131072,65389,False,llama_chat_v4,5d2869822989e19b
FRED_0068_32K,FRED_0068,FRED,RETRIEVAL_CALCULATION,32K,32338,32612,274,128,131072,49188,False,llama_chat_v4,5d2869822989e19b
FRED_0068_64K,FRED_0068,FRED,RETRIEVAL_CALCULATION,64K,64653,64927,274,128,131072,16873,False,llama_chat_v4,5d2869822989e19b
FRED_0068_82K,FRED_0068,FRED,RETRIEVAL_CALCULATION,82K,81497,81771,274,128,131072,29,True,llama_chat_v4,5d2869822989e19b
FRED_0069_4K,FRED_0069,FRED,RETRIEVAL_CALCULATION,4K,3991,4278,287,128,131072,77522,False,llama_chat_v4,5d2869822989e19b
FRED_0069_8K,FRED_0069,FRED,RETRIEVAL_CALCULATION,8K,8083,8370,287,128,131072,73430,False,llama_chat_v4,5d2869822989e19b
FRED_0069_16K,FRED_0069,FRED,RETRIEVAL_CALCULATION,16K,16151,16438,287,128,131072,65362,False,llama_chat_v4,5d2869822989e19b
FRED_0069_32K,FRED_0069,FRED,RETRIEVAL_CALCULATION,32K,32328,32615,287,128,131072,49185,False,llama_chat_v4,5d2869822989e19b
FRED_0069_64K,FRED_0069,FRED,RETRIEVAL_CALCULATION,64K,64722,65009,287,128,131072,16791,False,llama_chat_v4,5d2869822989e19b
FRED_0069_82K,FRED_0069,FRED,RETRIEVAL_CALCULATION,82K,81466,81753,287,128,131072,47,True,llama_chat_v4,5d2869822989e19b
FRED_0070_4K,FRED_0070,FRED,RETRIEVAL_CALCULATION,4K,4002,4290,288,128,131072,77510,False,llama_chat_v4,5d2869822989e19b
FRED_0070_8K,FRED_0070,FRED,RETRIEVAL_CALCULATION,8K,8093,8381,288,128,131072,73419,False,llama_chat_v4,5d2869822989e19b
FRED_0070_16K,FRED_0070,FRED,RETRIEVAL_CALCULATION,16K,16156,16444,288,128,131072,65356,False,llama_chat_v4,5d2869822989e19b
FRED_0070_32K,FRED_0070,FRED,RETRIEVAL_CALCULATION,32K,32336,32624,288,128,131072,49176,False,llama_chat_v4,5d2869822989e19b
FRED_0070_64K,FRED_0070,FRED,RETRIEVAL_CALCULATION,64K,64709,64997,288,128,131072,16803,False,llama_chat_v4,5d2869822989e19b
FRED_0070_82K,FRED_0070,FRED,RETRIEVAL_CALCULATION,82K,81443,81731,288,128,131072,69,True,llama_chat_v4,5d2869822989e19b
FRED_0071_4K,FRED_0071,FRED,RETRIEVAL_CALCULATION,4K,3978,4265,287,128,131072,77535,False,llama_chat_v4,5d2869822989e19b
FRED_0071_8K,FRED_0071,FRED,RETRIEVAL_CALCULATION,8K,8092,8379,287,128,131072,73421,False,llama_chat_v4,5d2869822989e19b
FRED_0071_16K,FRED_0071,FRED,RETRIEVAL_CALCULATION,16K,16174,16461,287,128,131072,65339,False,llama_chat_v4,5d2869822989e19b
FRED_0071_32K,FRED_0071,FRED,RETRIEVAL_CALCULATION,32K,32325,32612,287,128,131072,49188,False,llama_chat_v4,5d2869822989e19b
FRED_0071_64K,FRED_0071,FRED,RETRIEVAL_CALCULATION,64K,64724,65011,287,128,131072,16789,False,llama_chat_v4,5d2869822989e19b
FRED_0071_82K,FRED_0071,FRED,RETRIEVAL_CALCULATION,82K,81461,81748,287,128,131072,52,True,llama_chat_v4,5d2869822989e19b
FRED_0072_4K,FRED_0072,FRED,RETRIEVAL_CALCULATION,4K,4038,4308,270,128,131072,77492,False,llama_chat_v4,5d2869822989e19b
FRED_0072_8K,FRED_0072,FRED,RETRIEVAL_CALCULATION,8K,8075,8345,270,128,131072,73455,False,llama_chat_v4,5d2869822989e19b
FRED_0072_16K,FRED_0072,FRED,RETRIEVAL_CALCULATION,16K,16139,16409,270,128,131072,65391,False,llama_chat_v4,5d2869822989e19b
FRED_0072_32K,FRED_0072,FRED,RETRIEVAL_CALCULATION,32K,32356,32626,270,128,131072,49174,False,llama_chat_v4,5d2869822989e19b
FRED_0072_64K,FRED_0072,FRED,RETRIEVAL_CALCULATION,64K,64703,64973,270,128,131072,16827,False,llama_chat_v4,5d2869822989e19b
FRED_0072_82K,FRED_0072,FRED,RETRIEVAL_CALCULATION,82K,81525,81795,270,128,131072,5,True,llama_chat_v4,5d2869822989e19b
FRED_0073_4K,FRED_0073,FRED,RETRIEVAL_CALCULATION,4K,4042,4312,270,128,131072,77488,False,llama_chat_v4,5d2869822989e19b
FRED_0073_8K,FRED_0073,FRED,RETRIEVAL_CALCULATION,8K,8082,8352,270,128,131072,73448,False,llama_chat_v4,5d2869822989e19b
FRED_0073_16K,FRED_0073,FRED,RETRIEVAL_CALCULATION,16K,16174,16444,270,128,131072,65356,False,llama_chat_v4,5d2869822989e19b
FRED_0073_32K,FRED_0073,FRED,RETRIEVAL_CALCULATION,32K,32342,32612,270,128,131072,49188,False,llama_chat_v4,5d2869822989e19b
FRED_0073_64K,FRED_0073,FRED,RETRIEVAL_CALCULATION,64K,64694,64964,270,128,131072,16836,False,llama_chat_v4,5d2869822989e19b
FRED_0073_82K,FRED_0073,FRED,RETRIEVAL_CALCULATION,82K,81471,81741,270,128,131072,59,True,llama_chat_v4,5d2869822989e19b
FRED_0074_4K,FRED_0074,FRED,TEMPORAL_VERSION,4K,4017,4290,273,128,131072,77510,False,llama_chat_v4,5d2869822989e19b
FRED_0074_8K,FRED_0074,FRED,TEMPORAL_VERSION,8K,8080,8353,273,128,131072,73447,False,llama_chat_v4,5d2869822989e19b
FRED_0074_16K,FRED_0074,FRED,TEMPORAL_VERSION,16K,16136,16409,273,128,131072,65391,False,llama_chat_v4,5d2869822989e19b
FRED_0074_32K,FRED_0074,FRED,TEMPORAL_VERSION,32K,32382,32655,273,128,131072,49145,False,llama_chat_v4,5d2869822989e19b
FRED_0074_64K,FRED_0074,FRED,TEMPORAL_VERSION,64K,64772,65045,273,128,131072,16755,False,llama_chat_v4,5d2869822989e19b
FRED_0074_82K,FRED_0074,FRED,TEMPORAL_VERSION,82K,81473,81746,273,128,131072,54,True,llama_chat_v4,5d2869822989e19b
FRED_0075_4K,FRED_0075,FRED,TEMPORAL_VERSION,4K,3978,4233,255,128,131072,77567,False,llama_chat_v4,5d2869822989e19b
FRED_0075_8K,FRED_0075,FRED,TEMPORAL_VERSION,8K,8029,8284,255,128,131072,73516,False,llama_chat_v4,5d2869822989e19b
FRED_0075_16K,FRED_0075,FRED,TEMPORAL_VERSION,16K,16176,16431,255,128,131072,65369,False,llama_chat_v4,5d2869822989e19b
FRED_0075_32K,FRED_0075,FRED,TEMPORAL_VERSION,32K,32318,32573,255,128,131072,49227,False,llama_chat_v4,5d2869822989e19b
FRED_0075_64K,FRED_0075,FRED,TEMPORAL_VERSION,64K,64693,64948,255,128,131072,16852,False,llama_chat_v4,5d2869822989e19b
FRED_0075_82K,FRED_0075,FRED,TEMPORAL_VERSION,82K,81545,81800,255,128,131072,0,True,llama_chat_v4,5d2869822989e19b
FRED_0076_4K,FRED_0076,FRED,TEMPORAL_VERSION,4K,3983,4238,255,128,131072,77562,False,llama_chat_v4,5d2869822989e19b
FRED_0076_8K,FRED_0076,FRED,TEMPORAL_VERSION,8K,8079,8334,255,128,131072,73466,False,llama_chat_v4,5d2869822989e19b
FRED_0076_16K,FRED_0076,FRED,TEMPORAL_VERSION,16K,16167,16422,255,128,131072,65378,False,llama_chat_v4,5d2869822989e19b
FRED_0076_32K,FRED_0076,FRED,TEMPORAL_VERSION,32K,32297,32552,255,128,131072,49248,False,llama_chat_v4,5d2869822989e19b
FRED_0076_64K,FRED_0076,FRED,TEMPORAL_VERSION,64K,64712,64967,255,128,131072,16833,False,llama_chat_v4,5d2869822989e19b
FRED_0076_82K,FRED_0076,FRED,TEMPORAL_VERSION,82K,81509,81764,255,128,131072,36,True,llama_chat_v4,5d2869822989e19b
FRED_0077_4K,FRED_0077,FRED,TEMPORAL_VERSION,4K,4044,4317,273,128,131072,77483,False,llama_chat_v4,5d2869822989e19b
FRED_0077_8K,FRED_0077,FRED,TEMPORAL_VERSION,8K,8045,8318,273,128,131072,73482,False,llama_chat_v4,5d2869822989e19b
FRED_0077_16K,FRED_0077,FRED,TEMPORAL_VERSION,16K,16190,16463,273,128,131072,65337,False,llama_chat_v4,5d2869822989e19b
