model,model_label,instance_id,question_family_id,context_length_label,domain,question_type,answer_correct,accurate,inaccurate,input_tokens,context_log2
phi4mini,Phi-4-mini-instruct,FRED_0123_8K,FRED_0123,8K,FRED,UNANSWERABLE,True,1,0,8192,13.0
phi4mini,Phi-4-mini-instruct,CT_0005_16K,CT_0005,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,16340,13.996120363033047
phi4mini,Phi-4-mini-instruct,CT_0030_16K,CT_0030,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,16320,13.994353436858859
phi4mini,Phi-4-mini-instruct,CT_0070_16K,CT_0070,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16325,13.994795371321155
phi4mini,Phi-4-mini-instruct,SEC_0045_4K,SEC_0045,4K,SEC,DIRECT_RETRIEVAL,False,0,1,4227,12.045418397030792
phi4mini,Phi-4-mini-instruct,SEC_0069_8K,SEC_0069,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,8280,13.015415052386688
phi4mini,Phi-4-mini-instruct,FRED_0111_4K,FRED_0111,4K,FRED,UNANSWERABLE,True,1,0,4200,12.036173612553485
phi4mini,Phi-4-mini-instruct,SEC_0073_16K,SEC_0073,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16307,13.993203773296528
phi4mini,Phi-4-mini-instruct,SEC_0109_4K,SEC_0109,4K,SEC,UNANSWERABLE,False,0,1,4163,12.023407843140218
phi4mini,Phi-4-mini-instruct,FDA_0019_4K,FDA_0019,4K,FDA,TEMPORAL_VERSION,True,1,0,4156,12.020979938904212
phi4mini,Phi-4-mini-instruct,CT_0082_16K,CT_0082,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,16250,13.988152097690541
phi4mini,Phi-4-mini-instruct,CT_0090_4K,CT_0090,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,4213,12.040632200562253
phi4mini,Phi-4-mini-instruct,FDA_0018_4K,FDA_0018,4K,FDA,TEMPORAL_VERSION,True,1,0,4162,12.023061249735335
phi4mini,Phi-4-mini-instruct,FDA_0033_4K,FDA_0033,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4236,12.048486873992337
phi4mini,Phi-4-mini-instruct,SEC_0041_4K,SEC_0041,4K,SEC,DIRECT_RETRIEVAL,True,1,0,4195,12.034455095327186
phi4mini,Phi-4-mini-instruct,FDA_0085_16K,FDA_0085,16K,FDA,TEMPORAL_VERSION,True,1,0,16240,13.987264012072538
phi4mini,Phi-4-mini-instruct,CT_0006_4K,CT_0006,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,4214,12.040974598817305
phi4mini,Phi-4-mini-instruct,FDA_0112_4K,FDA_0112,4K,FDA,UNANSWERABLE,False,0,1,4142,12.016111838220512
phi4mini,Phi-4-mini-instruct,FDA_0074_16K,FDA_0074,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16176,13.981567281903015
phi4mini,Phi-4-mini-instruct,FDA_0078_16K,FDA_0078,16K,FDA,TEMPORAL_VERSION,False,0,1,16246,13.987796929042542
phi4mini,Phi-4-mini-instruct,FDA_0062_16K,FDA_0062,16K,FDA,RETRIEVAL_CALCULATION,True,1,0,16187,13.982548009651426
phi4mini,Phi-4-mini-instruct,SEC_0049_4K,SEC_0049,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4194,12.034111146096592
phi4mini,Phi-4-mini-instruct,SEC_0101_8K,SEC_0101,8K,SEC,ENTITY_UNIT_BINDING,True,1,0,8226,13.005975356500382
phi4mini,Phi-4-mini-instruct,CT_0024_16K,CT_0024,16K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,16258,13.988862172783449
phi4mini,Phi-4-mini-instruct,SEC_0027_8K,SEC_0027,8K,SEC,DIRECT_RETRIEVAL,True,1,0,8208,13.002815015607053
phi4mini,Phi-4-mini-instruct,FRED_0021_8K,FRED_0021,8K,FRED,UNANSWERABLE,True,1,0,8198,13.001056274634779
phi4mini,Phi-4-mini-instruct,SEC_0056_4K,SEC_0056,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4149,12.01854794187165
phi4mini,Phi-4-mini-instruct,SEC_0006_8K,SEC_0006,8K,SEC,ENTITY_UNIT_BINDING,False,0,1,8251,13.010353265549254
phi4mini,Phi-4-mini-instruct,CT_0029_16K,CT_0029,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,False,0,1,16348,13.996826528020659
phi4mini,Phi-4-mini-instruct,FDA_0021_4K,FDA_0021,4K,FDA,UNANSWERABLE,False,0,1,4172,12.026523442519766
phi4mini,Phi-4-mini-instruct,FDA_0086_4K,FDA_0086,4K,FDA,TEMPORAL_VERSION,True,1,0,4211,12.039947160169094
phi4mini,Phi-4-mini-instruct,SEC_0108_16K,SEC_0108,16K,SEC,UNANSWERABLE,False,0,1,16175,13.981478091767233
phi4mini,Phi-4-mini-instruct,FRED_0122_8K,FRED_0122,8K,FRED,UNANSWERABLE,False,0,1,8189,12.999471572532684
phi4mini,Phi-4-mini-instruct,FRED_0097_16K,FRED_0097,16K,FRED,ENTITY_UNIT_BINDING,False,0,1,16084,13.97333862080036
phi4mini,Phi-4-mini-instruct,FDA_0065_8K,FDA_0065,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8208,13.002815015607053
phi4mini,Phi-4-mini-instruct,SEC_0076_4K,SEC_0076,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4258,12.055960234452295
phi4mini,Phi-4-mini-instruct,CT_0002_8K,CT_0002,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,8283,13.015937673309226
phi4mini,Phi-4-mini-instruct,CT_0003_8K,CT_0003,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,8212,13.003517912108602
phi4mini,Phi-4-mini-instruct,SEC_0111_8K,SEC_0111,8K,SEC,UNANSWERABLE,True,1,0,8163,12.994883741970835
phi4mini,Phi-4-mini-instruct,SEC_0030_4K,SEC_0030,4K,SEC,DIRECT_RETRIEVAL,True,1,0,4205,12.037890085142507
phi4mini,Phi-4-mini-instruct,SEC_0095_4K,SEC_0095,4K,SEC,ENTITY_UNIT_BINDING,True,1,0,4131,12.01227534485612
phi4mini,Phi-4-mini-instruct,CT_0063_16K,CT_0063,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16422,14.003342220086113
phi4mini,Phi-4-mini-instruct,FRED_0026_4K,FRED_0026,4K,FRED,DIRECT_RETRIEVAL,True,1,0,4205,12.037890085142507
phi4mini,Phi-4-mini-instruct,FDA_0022_4K,FDA_0022,4K,FDA,UNANSWERABLE,False,0,1,4181,12.029632328044137
phi4mini,Phi-4-mini-instruct,FRED_0120_4K,FRED_0120,4K,FRED,UNANSWERABLE,False,0,1,4185,12.031011907437707
phi4mini,Phi-4-mini-instruct,FRED_0074_16K,FRED_0074,16K,FRED,TEMPORAL_VERSION,False,0,1,16161,13.980228850560252
phi4mini,Phi-4-mini-instruct,CT_0124_8K,CT_0124,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,8180,12.997885127829111
phi4mini,Phi-4-mini-instruct,CT_0009_8K,CT_0009,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8327,13.023581108623029
phi4mini,Phi-4-mini-instruct,FRED_0096_16K,FRED_0096,16K,FRED,ENTITY_UNIT_BINDING,True,1,0,16216,13.985130373466898
phi4mini,Phi-4-mini-instruct,CT_0119_16K,CT_0119,16K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,16228,13.986197587206274
phi4mini,Phi-4-mini-instruct,CT_0123_8K,CT_0123,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,8191,12.999823879015725
phi4mini,Phi-4-mini-instruct,FDA_0047_8K,FDA_0047,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8114,12.986197587206274
phi4mini,Phi-4-mini-instruct,FRED_0121_4K,FRED_0121,4K,FRED,UNANSWERABLE,True,1,0,4206,12.03823313473178
phi4mini,Phi-4-mini-instruct,FRED_0087_16K,FRED_0087,16K,FRED,TEMPORAL_VERSION,True,1,0,16220,13.985486199104635
phi4mini,Phi-4-mini-instruct,SEC_0055_8K,SEC_0055,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,8187,12.999119179995297
phi4mini,Phi-4-mini-instruct,SEC_0081_16K,SEC_0081,16K,SEC,TEMPORAL_VERSION,False,0,1,16282,13.990990303530822
phi4mini,Phi-4-mini-instruct,SEC_0070_8K,SEC_0070,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,8232,13.007027266893969
phi4mini,Phi-4-mini-instruct,FRED_0004_8K,FRED_0004,8K,FRED,DIRECT_RETRIEVAL,True,1,0,8196,13.000704269011246
phi4mini,Phi-4-mini-instruct,SEC_0019_16K,SEC_0019,16K,SEC,TEMPORAL_VERSION,True,1,0,16257,13.988773432507186
phi4mini,Phi-4-mini-instruct,CT_0013_4K,CT_0013,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,4313,12.074476000734501
phi4mini,Phi-4-mini-instruct,FRED_0026_8K,FRED_0026,8K,FRED,DIRECT_RETRIEVAL,False,0,1,8217,13.004396051426534
phi4mini,Phi-4-mini-instruct,FDA_0076_8K,FDA_0076,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8195,13.000528233986822
phi4mini,Phi-4-mini-instruct,SEC_0096_4K,SEC_0096,4K,SEC,ENTITY_UNIT_BINDING,True,1,0,4209,12.039261794341055
phi4mini,Phi-4-mini-instruct,FDA_0023_16K,FDA_0023,16K,FDA,UNANSWERABLE,False,0,1,16223,13.985753010751832
phi4mini,Phi-4-mini-instruct,CT_0065_16K,CT_0065,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16375,13.999207286199537
phi4mini,Phi-4-mini-instruct,FDA_0113_8K,FDA_0113,8K,FDA,UNANSWERABLE,False,0,1,8189,12.999471572532684
phi4mini,Phi-4-mini-instruct,FDA_0041_8K,FDA_0041,8K,FDA,DIRECT_RETRIEVAL,True,1,0,8212,13.003517912108602
phi4mini,Phi-4-mini-instruct,SEC_0095_16K,SEC_0095,16K,SEC,ENTITY_UNIT_BINDING,True,1,0,16136,13.977995368612962
phi4mini,Phi-4-mini-instruct,FRED_0091_16K,FRED_0091,16K,FRED,ENTITY_UNIT_BINDING,True,1,0,16168,13.980853606379736
phi4mini,Phi-4-mini-instruct,CT_0035_4K,CT_0035,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4131,12.01227534485612
phi4mini,Phi-4-mini-instruct,FRED_0023_8K,FRED_0023,8K,FRED,UNANSWERABLE,True,1,0,8173,12.996650019175894
phi4mini,Phi-4-mini-instruct,CT_0055_4K,CT_0055,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,4215,12.041316915829444
phi4mini,Phi-4-mini-instruct,FRED_0091_4K,FRED_0091,4K,FRED,ENTITY_UNIT_BINDING,True,1,0,4181,12.029632328044137
phi4mini,Phi-4-mini-instruct,SEC_0004_16K,SEC_0004,16K,SEC,DIRECT_RETRIEVAL,True,1,0,16283,13.991078907556085
phi4mini,Phi-4-mini-instruct,SEC_0081_8K,SEC_0081,8K,SEC,TEMPORAL_VERSION,False,0,1,8185,12.998766701361516
phi4mini,Phi-4-mini-instruct,SEC_0033_8K,SEC_0033,8K,SEC,DIRECT_RETRIEVAL,True,1,0,8256,13.011227255423254
phi4mini,Phi-4-mini-instruct,FDA_0018_16K,FDA_0018,16K,FDA,TEMPORAL_VERSION,True,1,0,16239,13.987175173435798
phi4mini,Phi-4-mini-instruct,FRED_0069_16K,FRED_0069,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,16180,13.981923987317339
phi4mini,Phi-4-mini-instruct,SEC_0051_16K,SEC_0051,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16231,13.986464267334126
phi4mini,Phi-4-mini-instruct,CT_0050_8K,CT_0050,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,8131,12.989217079314361
phi4mini,Phi-4-mini-instruct,SEC_0056_16K,SEC_0056,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16168,13.980853606379736
phi4mini,Phi-4-mini-instruct,FDA_0119_8K,FDA_0119,8K,FDA,UNANSWERABLE,False,0,1,8221,13.005098178239706
phi4mini,Phi-4-mini-instruct,CT_0030_4K,CT_0030,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4226,12.04507705193494
phi4mini,Phi-4-mini-instruct,FRED_0102_16K,FRED_0102,16K,FRED,ENTITY_UNIT_BINDING,True,1,0,16097,13.97450421767751
phi4mini,Phi-4-mini-instruct,FRED_0119_8K,FRED_0119,8K,FRED,UNANSWERABLE,True,1,0,8154,12.993292241488547
phi4mini,Phi-4-mini-instruct,FRED_0027_4K,FRED_0027,4K,FRED,DIRECT_RETRIEVAL,False,0,1,4204,12.037546953962178
phi4mini,Phi-4-mini-instruct,CT_0058_8K,CT_0058,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,8223,13.00544911354693
phi4mini,Phi-4-mini-instruct,CT_0023_4K,CT_0023,4K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,4218,12.042343379793692
phi4mini,Phi-4-mini-instruct,SEC_0109_16K,SEC_0109,16K,SEC,UNANSWERABLE,True,1,0,16254,13.98850717892317
phi4mini,Phi-4-mini-instruct,FDA_0080_8K,FDA_0080,8K,FDA,TEMPORAL_VERSION,True,1,0,8238,13.008078410868256
phi4mini,Phi-4-mini-instruct,FRED_0120_16K,FRED_0120,16K,FRED,UNANSWERABLE,False,0,1,16173,13.981299694952254
phi4mini,Phi-4-mini-instruct,SEC_0062_4K,SEC_0062,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4148,12.018200178813226
phi4mini,Phi-4-mini-instruct,CT_0026_4K,CT_0026,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4208,12.038918989292302
phi4mini,Phi-4-mini-instruct,FRED_0121_8K,FRED_0121,8K,FRED,UNANSWERABLE,False,0,1,8167,12.9955905123663
phi4mini,Phi-4-mini-instruct,FDA_0008_8K,FDA_0008,8K,FDA,ENTITY_UNIT_BINDING,False,0,1,8169,12.995943767764953
phi4mini,Phi-4-mini-instruct,FRED_0106_8K,FRED_0106,8K,FRED,UNANSWERABLE,True,1,0,8199,13.001232245244363
phi4mini,Phi-4-mini-instruct,SEC_0105_16K,SEC_0105,16K,SEC,ENTITY_UNIT_BINDING,True,1,0,16323,13.994618613781007
phi4mini,Phi-4-mini-instruct,FDA_0008_16K,FDA_0008,16K,FDA,ENTITY_UNIT_BINDING,False,0,1,16139,13.978263569086092
phi4mini,Phi-4-mini-instruct,SEC_0057_16K,SEC_0057,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16257,13.988773432507186
phi4mini,Phi-4-mini-instruct,FRED_0020_4K,FRED_0020,4K,FRED,TEMPORAL_VERSION,True,1,0,4199,12.035830072835017
phi4mini,Phi-4-mini-instruct,FDA_0051_8K,FDA_0051,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8191,12.999823879015725
phi4mini,Phi-4-mini-instruct,SEC_0120_16K,SEC_0120,16K,SEC,UNANSWERABLE,True,1,0,16243,13.987530495164307
phi4mini,Phi-4-mini-instruct,FRED_0101_4K,FRED_0101,4K,FRED,ENTITY_UNIT_BINDING,True,1,0,4226,12.04507705193494
phi4mini,Phi-4-mini-instruct,CT_0055_16K,CT_0055,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16307,13.993203773296528
phi4mini,Phi-4-mini-instruct,FRED_0053_4K,FRED_0053,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4227,12.045418397030792
phi4mini,Phi-4-mini-instruct,CT_0041_16K,CT_0041,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,16299,13.99249583239248
phi4mini,Phi-4-mini-instruct,FRED_0007_16K,FRED_0007,16K,FRED,ENTITY_UNIT_BINDING,True,1,0,16109,13.975579318049602
phi4mini,Phi-4-mini-instruct,CT_0041_8K,CT_0041,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,8203,13.001935913123642
phi4mini,Phi-4-mini-instruct,SEC_0022_8K,SEC_0022,8K,SEC,UNANSWERABLE,True,1,0,8167,12.9955905123663
phi4mini,Phi-4-mini-instruct,CT_0014_4K,CT_0014,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,4212,12.040289721025717
phi4mini,Phi-4-mini-instruct,FRED_0094_16K,FRED_0094,16K,FRED,ENTITY_UNIT_BINDING,False,0,1,16136,13.977995368612962
phi4mini,Phi-4-mini-instruct,SEC_0036_4K,SEC_0036,4K,SEC,DIRECT_RETRIEVAL,True,1,0,4237,12.04882741336389
phi4mini,Phi-4-mini-instruct,FRED_0110_4K,FRED_0110,4K,FRED,UNANSWERABLE,True,1,0,4185,12.031011907437707
phi4mini,Phi-4-mini-instruct,FRED_0103_4K,FRED_0103,4K,FRED,ENTITY_UNIT_BINDING,True,1,0,4146,12.017504401109415
phi4mini,Phi-4-mini-instruct,FDA_0068_4K,FDA_0068,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4203,12.037203741151973
phi4mini,Phi-4-mini-instruct,CT_0095_8K,CT_0095,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8267,13.01314817145476
phi4mini,Phi-4-mini-instruct,FDA_0044_4K,FDA_0044,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4104,12.002815015607053
phi4mini,Phi-4-mini-instruct,CT_0091_16K,CT_0091,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,16300,13.992584344005802
phi4mini,Phi-4-mini-instruct,SEC_0069_16K,SEC_0069,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16298,13.992407315348498
phi4mini,Phi-4-mini-instruct,FRED_0043_16K,FRED_0043,16K,FRED,DIRECT_RETRIEVAL,True,1,0,16146,13.978889176361573
phi4mini,Phi-4-mini-instruct,FDA_0066_8K,FDA_0066,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8217,13.004396051426534
phi4mini,Phi-4-mini-instruct,FRED_0070_4K,FRED_0070,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4201,12.036517070486518
phi4mini,Phi-4-mini-instruct,CT_0015_4K,CT_0015,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,4195,12.034455095327186
phi4mini,Phi-4-mini-instruct,FDA_0006_8K,FDA_0006,8K,FDA,ENTITY_UNIT_BINDING,True,1,0,8201,13.00158412208535
phi4mini,Phi-4-mini-instruct,FDA_0062_4K,FDA_0062,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4223,12.044052531801302
phi4mini,Phi-4-mini-instruct,FDA_0006_16K,FDA_0006,16K,FDA,ENTITY_UNIT_BINDING,False,0,1,16191,13.982904472693795
phi4mini,Phi-4-mini-instruct,SEC_0022_4K,SEC_0022,4K,SEC,UNANSWERABLE,False,0,1,4161,12.022714573044759
phi4mini,Phi-4-mini-instruct,FDA_0047_4K,FDA_0047,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4181,12.029632328044137
phi4mini,Phi-4-mini-instruct,FRED_0095_16K,FRED_0095,16K,FRED,ENTITY_UNIT_BINDING,True,1,0,16114,13.976027040189834
phi4mini,Phi-4-mini-instruct,FRED_0107_16K,FRED_0107,16K,FRED,UNANSWERABLE,False,0,1,16149,13.979157210740587
phi4mini,Phi-4-mini-instruct,FRED_0106_16K,FRED_0106,16K,FRED,UNANSWERABLE,False,0,1,16130,13.977458818043004
phi4mini,Phi-4-mini-instruct,SEC_0067_16K,SEC_0067,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16212,13.984774460046841
phi4mini,Phi-4-mini-instruct,FDA_0109_4K,FDA_0109,4K,FDA,UNANSWERABLE,False,0,1,4141,12.01576348736988
phi4mini,Phi-4-mini-instruct,CT_0120_4K,CT_0120,4K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,4190,12.032734528586714
phi4mini,Phi-4-mini-instruct,SEC_0077_8K,SEC_0077,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,8215,13.004044859837437
phi4mini,Phi-4-mini-instruct,FDA_0055_4K,FDA_0055,4K,FDA,RETRIEVAL_CALCULATION,True,1,0,4164,12.023754353299417
phi4mini,Phi-4-mini-instruct,SEC_0119_16K,SEC_0119,16K,SEC,UNANSWERABLE,True,1,0,16149,13.979157210740587
phi4mini,Phi-4-mini-instruct,FDA_0080_4K,FDA_0080,4K,FDA,TEMPORAL_VERSION,True,1,0,4233,12.04746477331842
phi4mini,Phi-4-mini-instruct,FDA_0068_16K,FDA_0068,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16230,13.986375379435334
phi4mini,Phi-4-mini-instruct,CT_0027_4K,CT_0027,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4221,12.04336911395769
phi4mini,Phi-4-mini-instruct,FDA_0013_16K,FDA_0013,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16227,13.986108682874654
phi4mini,Phi-4-mini-instruct,FDA_0092_8K,FDA_0092,8K,FDA,ENTITY_UNIT_BINDING,False,0,1,8200,13.001408194392809
phi4mini,Phi-4-mini-instruct,FRED_0013_4K,FRED_0013,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4207,12.03857610276879
phi4mini,Phi-4-mini-instruct,FRED_0016_4K,FRED_0016,4K,FRED,RETRIEVAL_CALCULATION,True,1,0,4165,12.02410078025291
phi4mini,Phi-4-mini-instruct,CT_0044_4K,CT_0044,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4159,12.022020969646356
phi4mini,Phi-4-mini-instruct,FRED_0116_8K,FRED_0116,8K,FRED,UNANSWERABLE,False,0,1,8193,13.000176099486442
phi4mini,Phi-4-mini-instruct,CT_0020_4K,CT_0020,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,4246,12.051888655905378
phi4mini,Phi-4-mini-instruct,CT_0079_4K,CT_0079,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,4213,12.040632200562253
phi4mini,Phi-4-mini-instruct,FRED_0105_4K,FRED_0105,4K,FRED,ENTITY_UNIT_BINDING,True,1,0,4188,12.032045726930809
phi4mini,Phi-4-mini-instruct,FRED_0093_16K,FRED_0093,16K,FRED,ENTITY_UNIT_BINDING,True,1,0,16122,13.976743106734322
phi4mini,Phi-4-mini-instruct,FRED_0108_16K,FRED_0108,16K,FRED,UNANSWERABLE,False,0,1,16149,13.979157210740587
phi4mini,Phi-4-mini-instruct,FRED_0080_8K,FRED_0080,8K,FRED,TEMPORAL_VERSION,True,1,0,8190,12.99964773652837
phi4mini,Phi-4-mini-instruct,CT_0012_16K,CT_0012,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16293,13.991964648645357
phi4mini,Phi-4-mini-instruct,CT_0091_4K,CT_0091,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,4253,12.054265139625764
phi4mini,Phi-4-mini-instruct,CT_0067_8K,CT_0067,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,8303,13.019416982944184
phi4mini,Phi-4-mini-instruct,FDA_0027_8K,FDA_0027,8K,FDA,DIRECT_RETRIEVAL,True,1,0,8164,12.995060467032719
phi4mini,Phi-4-mini-instruct,FRED_0118_16K,FRED_0118,16K,FRED,UNANSWERABLE,True,1,0,16184,13.982280604558284
phi4mini,Phi-4-mini-instruct,FDA_0051_16K,FDA_0051,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16165,13.980585887013447
phi4mini,Phi-4-mini-instruct,SEC_0002_16K,SEC_0002,16K,SEC,DIRECT_RETRIEVAL,True,1,0,16213,13.984863446633817
phi4mini,Phi-4-mini-instruct,FRED_0075_8K,FRED_0075,8K,FRED,TEMPORAL_VERSION,False,0,1,8130,12.98903963696239
phi4mini,Phi-4-mini-instruct,FDA_0025_8K,FDA_0025,8K,FDA,UNANSWERABLE,False,0,1,8179,12.99770874846085
phi4mini,Phi-4-mini-instruct,FDA_0045_4K,FDA_0045,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4120,12.00842862207058
phi4mini,Phi-4-mini-instruct,SEC_0060_8K,SEC_0060,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,8271,13.013846052731347
phi4mini,Phi-4-mini-instruct,FDA_0029_4K,FDA_0029,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4182,12.029977346589579
phi4mini,Phi-4-mini-instruct,CT_0047_16K,CT_0047,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16223,13.985753010751832
phi4mini,Phi-4-mini-instruct,SEC_0042_16K,SEC_0042,16K,SEC,DIRECT_RETRIEVAL,True,1,0,16173,13.981299694952254
phi4mini,Phi-4-mini-instruct,FDA_0022_8K,FDA_0022,8K,FDA,UNANSWERABLE,False,0,1,8164,12.995060467032719
phi4mini,Phi-4-mini-instruct,FRED_0063_16K,FRED_0063,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,16160,13.980139577639157
phi4mini,Phi-4-mini-instruct,FDA_0010_4K,FDA_0010,4K,FDA,RETRIEVAL_CALCULATION,True,1,0,4111,12.005273656563938
phi4mini,Phi-4-mini-instruct,FRED_0019_4K,FRED_0019,4K,FRED,TEMPORAL_VERSION,True,1,0,4178,12.028596777067108
phi4mini,Phi-4-mini-instruct,CT_0083_16K,CT_0083,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,16351,13.997091250803301
phi4mini,Phi-4-mini-instruct,CT_0024_8K,CT_0024,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,8211,13.003342220086113
phi4mini,Phi-4-mini-instruct,CT_0019_16K,CT_0019,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,16332,13.99541385222515
phi4mini,Phi-4-mini-instruct,CT_0066_4K,CT_0066,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,4197,12.03514274788591
phi4mini,Phi-4-mini-instruct,FRED_0081_16K,FRED_0081,16K,FRED,TEMPORAL_VERSION,True,1,0,16126,13.97710100677111
phi4mini,Phi-4-mini-instruct,FDA_0034_4K,FDA_0034,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4197,12.03514274788591
phi4mini,Phi-4-mini-instruct,SEC_0008_4K,SEC_0008,4K,SEC,ENTITY_UNIT_BINDING,True,1,0,4232,12.047123912114026
phi4mini,Phi-4-mini-instruct,FRED_0075_4K,FRED_0075,4K,FRED,TEMPORAL_VERSION,True,1,0,4140,12.015415052386688
phi4mini,Phi-4-mini-instruct,FDA_0098_16K,FDA_0098,16K,FDA,ENTITY_UNIT_BINDING,False,0,1,16140,13.978352958165143
phi4mini,Phi-4-mini-instruct,SEC_0097_8K,SEC_0097,8K,SEC,ENTITY_UNIT_BINDING,True,1,0,8262,13.01227534485612
phi4mini,Phi-4-mini-instruct,FDA_0044_8K,FDA_0044,8K,FDA,DIRECT_RETRIEVAL,True,1,0,8145,12.99169898341288
phi4mini,Phi-4-mini-instruct,FRED_0097_8K,FRED_0097,8K,FRED,ENTITY_UNIT_BINDING,True,1,0,8164,12.995060467032719
phi4mini,Phi-4-mini-instruct,CT_0077_8K,CT_0077,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8165,12.995237170449057
