question_family_id,domain,question_type,state_sequence,inaccuracy_transition,hallucinatory_transition,grounded_transition,state_4K,state_8K,state_16K,state_32K,state_64K,state_82K
SEC_0085,SEC,TEMPORAL_VERSION,GROUNDED_INACCURACY|CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0086,SEC,TEMPORAL_VERSION,CORRECT|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_8K,non_monotonic_or_recovered_after_hallucinatory,first_grounded_at_16K,CORRECT,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0087,SEC,TEMPORAL_VERSION,CORRECT|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY
SEC_0088,SEC,TEMPORAL_VERSION,CORRECT|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0089,SEC,TEMPORAL_VERSION,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0090,SEC,TEMPORAL_VERSION,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0091,SEC,TEMPORAL_VERSION,HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,first_grounded_at_8K,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0092,SEC,TEMPORAL_VERSION,CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT,CORRECT,CORRECT
SEC_0093,SEC,TEMPORAL_VERSION,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0094,SEC,ENTITY_UNIT_BINDING,CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_16K,never_hallucinatory,first_grounded_at_16K,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0095,SEC,ENTITY_UNIT_BINDING,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0096,SEC,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0097,SEC,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0098,SEC,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,CORRECT
SEC_0099,SEC,ENTITY_UNIT_BINDING,CORRECT|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT
SEC_0100,SEC,ENTITY_UNIT_BINDING,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,CORRECT,CORRECT
SEC_0101,SEC,ENTITY_UNIT_BINDING,CORRECT|CORRECT|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,CORRECT
SEC_0102,SEC,ENTITY_UNIT_BINDING,CORRECT|CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,CORRECT
SEC_0103,SEC,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|CORRECT|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,CORRECT,GROUNDED_INACCURACY
SEC_0104,SEC,ENTITY_UNIT_BINDING,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT
SEC_0105,SEC,ENTITY_UNIT_BINDING,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0106,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0107,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0108,SEC,UNANSWERABLE,CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_16K,first_hallucinatory_at_16K,never_grounded,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0109,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0110,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0111,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0112,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0113,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY,first_inaccurate_at_82K,first_hallucinatory_at_82K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY
SEC_0114,SEC,UNANSWERABLE,CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_16K,first_hallucinatory_at_16K,never_grounded,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0115,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0116,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0117,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0118,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0119,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0120,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0121,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0122,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0123,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0124,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0125,SEC,UNANSWERABLE,CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_16K,first_hallucinatory_at_16K,never_grounded,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
